-5.276131687990789	-8.274832825254473	16.36301350713599
-6.66586881883292	-10.623287695797417	16.84836103216022
-8.432367795764684	-13.266185682625586	18.578035555535433
-10.463340007572242	-15.640734089646731	21.927225903359457
-12.404118647764195	-16.663226145247478	26.825958100340365
-13.624240681053777	-15.194400321967125	32.137053454525784
-13.49989414665056	-11.272001871476352	35.814514800124535
-11.935996313045074	-6.605055069560512	36.519820509920514
-9.510631769397115	-3.054503741851409	34.74997842681567
-7.011877553108215	-1.1884221472969614	31.864577478563138
-4.95937025752071	-0.5810362320487259	28.824644651766267
-3.51552473511512	-0.6466036655669091	25.999617385652908
-2.628219020186128	-1.0055240620261343	23.461487355309135
-2.176578043132043	-1.491954560515466	21.198884197426217
-2.0506021067484794	-2.0739223622081067	19.194844713005438
-2.1799151653850686	-2.7909296602837568	17.445991190476228
-2.537944496672184	-3.722293397475284	15.97025132395225
-3.1381491034656777	-4.975292832020427	14.820242211044759
-4.028854233755181	-6.677768608168502	14.109922781346647
-5.285078155088585	-8.953205417829638	14.060289945356855
-6.986087476141231	-11.837380921188833	15.059118473079863
-9.15272782507532	-15.069829353703753	17.676301605856867
-11.608981987604029	-17.74355988411887	22.430792508627988
-13.792907637845307	-18.178814225123844	28.998464193992955
-14.776605455733081	-15.00572081091878	35.28330148652886
-13.86481308294576	-9.21032284713106	38.400175391268355
-11.325683274454827	-3.7421917988566027	37.578277484792146
-8.185525204001806	-0.45817780079215686	34.50035547751549
-5.3691171997976745	0.8303917160926632	30.938345805122893
-3.2717179412593262	1.0287746046360349	27.650778067517138
-1.8857877139023518	0.8205464604331987	24.762894660051774
-1.0435133935472163	0.5421543765649809	22.220283154599933
-0.5634729929942837	0.31319734524882975	19.9594453365619
-0.3046920937070991	0.1538067902960105	17.936326047293743
-0.17340649612568093	0.04937757611191364	16.12073201184482
-0.11321117266050816	-0.02121961925464412	14.489647627532747
-0.09289236502312676	-0.07635612823166087	13.02384845673565
-0.0968716704451005	-0.1305236806207509	11.70653157147178
-0.11903716707101836	-0.19608484293257356	10.522789443003136
-0.15935842130716169	-0.28581626768671503	9.459412806529851
-0.22251243881811805	-0.41576482935100945	8.504884119732091
-0.3179900633867121	-0.6086665823177059	7.649622812347234
-0.46148040354928593	-0.8985458826786409	6.886743746721747
-0.6776511405573762	-1.337392316710479	6.213973386628527
-1.0047494523813723	-2.0050899370385307	5.638243261148724
-1.5017212296412514	-3.023838441598834	5.186515508149661
-2.258578015481556	-4.57706953796335	4.931015444671179
-3.4095996097401966	-6.926172733306792	5.046735304450592
-5.14321309814327	-10.392174765493614	5.934749815741534
-7.68121031949761	-15.185368082496602	8.444108149129255
-11.139542700873017	-20.779612767006768	14.062337705651686
-15.096147869452297	-24.577457517230606	24.19073853998159
-17.954220474817074	-21.77794476234129	36.859359091747386
