2.0 2.0 2.0 
1.6 1.6 1.6 
1.3333333333333333 1.3333333333333333 1.3333333333333333 
1.1428571428571428 1.1428571428571428 1.1428571428571428 
1.0 1.0 1.0 
0.8888888888888888 0.8888888888888888 0.8888888888888888 
0.8 0.8 0.8 
0.7272727272727273 0.7272727272727273 0.7272727272727273 
0.6666666666666666 0.6666666666666666 0.6666666666666666 
0.6153846153846154 0.6153846153846154 0.6153846153846154 
0.5714285714285714 0.5714285714285714 0.5714285714285714 
0.5333333333333333 0.5333333333333333 0.5333333333333333 
0.5 0.5 0.5 
2.0 2.0 2.0 
1.6 1.6 1.6 
1.3333333333333333 1.3333333333333333 1.3333333333333333 
1.1428571428571428 1.1428571428571428 1.1428571428571428 
1.0 1.0 1.0 
0.8888888888888888 0.8888888888888888 0.8888888888888888 
0.8 0.8 0.8 
0.7272727272727273 0.7272727272727273 0.7272727272727273 
0.6666666666666666 0.6666666666666666 0.6666666666666666 
0.6153846153846154 0.6153846153846154 0.6153846153846154 
0.5714285714285714 0.5714285714285714 0.5714285714285714 
0.5333333333333333 0.5333333333333333 0.5333333333333333 
0.5 0.5 0.5 
2.0 2.0 2.0 
1.6 1.6 1.6 
1.3333333333333333 1.3333333333333333 1.3333333333333333 
1.1428571428571428 1.1428571428571428 1.1428571428571428 
1.0 1.0 1.0 
0.8888888888888888 0.8888888888888888 0.8888888888888888 
0.8 0.8 0.8 
0.7272727272727273 0.7272727272727273 0.7272727272727273 
0.6666666666666666 0.6666666666666666 0.6666666666666666 
0.6153846153846154 0.6153846153846154 0.6153846153846154 
0.5714285714285714 0.5714285714285714 0.5714285714285714 
0.5333333333333333 0.5333333333333333 0.5333333333333333 
0.5 0.5 0.5 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
0.02 0.01 0.006666666666666667 
